Position,Match Day,Estadistica,Distance (m),"Speed Zones (m) [0.0, 6.0]km/h (m)",Abs HSR(m),Sprint Abs (m),Sprint Rel (m),Explosive Dist (m),Max Acceleration,Accelerations,Decelerations,Dif. ACC/DEC,Step Balance (%),Total impacts,Distance (m) diff,"Speed Zones (m) [0.0, 6.0]km/h (m) diff",Abs HSR(m) diff,Sprint Abs (m) diff,Sprint Rel (m) diff,Explosive Dist (m) diff,Max Acceleration diff,Accelerations diff,Decelerations diff,Dif. ACC/DEC diff,Step Balance (%) diff,Total impacts diff
Central,No MD,p75,4774.09201909611,1938.21838378906,183.729945497905,55.9124505206013,0.0,576.237738454788,4.73728535753309,2143.0,2146.0,10.0,0.0200053039369326,10531.0,42.27,44.61,38.52,28.87,,43.6,90.41,63.78,63.76,250.0,370.99,43.96
Central,No MD,p90,6899.17562683713,2317.126953125,412.728736627966,122.800654349192,0.0,743.535624455368,5.02886803149675,2554.0,2577.0,17.0,0.0397993334850015,14568.0,57.9,50.1,65.71,43.23,0.0,52.8,84.3,74.68,75.09,141.67,350.8,54.71
Central,No MD,p95,8484.68325739874,3145.466796875,528.463871254849,180.536463784031,13.0929156713644,821.521196344569,5.29034942388535,2780.0,2819.0,19.0,0.0538647829474039,17293.0,70.57,62.16,74.44,61.31,44.41,58.15,82.43,80.25,81.26,126.67,348.96,63.73
Central,+1 MD,mean,4011.8292341723336,1727.6419630639357,182.22721870127455,61.12687041333942,0.4110125706932778,503.7526264187193,4.541939088287926,1727.7222222222222,1735.388888888889,8.537037037037036,-0.004204039026855638,9129.12962962963,41.38,46.44,50.59,41.83,10.09,45.46,92.93,61.43,61.4,-213.43,101.37,45.18
Central,+1 MD,median,4255.10731923682,1803.4152221679701,101.69088610922239,30.5494833164925,0.0,554.345268508645,4.711266858409145,1845.0,1847.5,7.5,-0.00520294721152251,9439.5,40.1,45.92,28.25,24.85,,46.71,99.05,58.11,57.81,-150.0,105.5,45.96
Central,+1 MD,max,5077.87715773554,2235.54345703125,564.192439042196,314.141280902188,22.194678817437,766.656622517594,7.13313990921685,2216.0,2216.0,36.0,0.0781727909919448,13736.0,39.52,36.32,74.24,70.56,38.56,42.52,108.48,63.51,62.94,116.13,256.31,44.98
Central,+1 MD,min,1543.8010974620802,378.88838195800804,0.0,0.0,0.0,33.405636697151195,1.9821528488337399,581.0,586.0,-19.0,-0.049319943720207905,1771.0,89.59,65.02,0.0,,,13.57,65.11,121.29,119.84,48.72,94.18,48.35
Central,+1 MD,p75,4647.5207995014,1971.97570800781,293.715451929502,85.5766483082267,0.0,631.072640127062,5.10960856872777,1971.0,1987.0,16.0,0.0112619741266565,10841.0,41.15,45.39,61.58,44.19,,47.75,97.52,58.66,59.03,400.0,208.85,45.25
Central,+1 MD,p90,4936.34605005697,2106.884765625,456.202357497802,155.694897949708,0.0,675.377005894288,5.40587540853906,2013.0,2020.0,25.0,0.0229923252009571,12043.0,41.43,45.55,72.63,54.82,0.0,47.96,90.62,58.86,58.86,208.33,202.66,45.23
Central,+1 MD,p95,5003.56305140501,2145.06689453125,471.498362852021,203.754146822435,0.0,693.178516862226,5.50916659335295,2061.0,2070.0,28.0,0.0277982330444307,12102.0,41.62,42.39,66.42,69.2,0.0,49.07,85.84,59.5,59.67,186.67,180.09,44.6
Centrocampista,-3 MD,mean,5643.754236122741,1877.7605881911068,246.51654591557235,80.79667472399782,0.6656670364971539,649.9760928329856,4.449755076557299,2274.846153846154,2290.9846153846156,-3.6153846153846154,0.0024134242073167015,10695.23076923077,79.72,82.07,79.57,78.59,31.42,80.12,94.09,123.43,123.84,22.55,41.51,80.05
Centrocampista,-3 MD,median,5850.63645132592,1876.0009765625,214.804854536949,57.5541662705726,0.0,657.952916169198,4.45635515801383,2290.0,2294.0,-4.0,0.00324868545774053,10973.0,81.85,81.45,84.4,56.7,,83.28,92.62,129.52,128.99,29.63,95.81,78.22
Centrocampista,-3 MD,max,7750.58299852967,2737.51831054688,666.169401476251,364.590229477587,31.1328346144299,987.055064346311,5.49012638490509,2937.0,2968.0,35.0,0.0625657294373912,15139.0,54.51,64.91,73.66,121.39,118.67,56.37,77.26,85.95,86.58,184.21,86.61,55.72
Centrocampista,-3 MD,min,2626.36020298055,1083.38439941406,15.3072185925927,0.0,0.0,253.65353253942,3.65039569510755,1565.0,1594.0,-25.0,-0.0638008832850832,5473.0,178.47,363.08,104.26,,,124.94,118.2,657.56,672.57,41.67,131.36,
Centrocampista,-3 MD,p75,6535.56250192701,2076.17163085938,321.601890917788,107.059718568518,0.0,756.566204876464,4.69587965445085,2522.0,2531.0,1.0,0.0213520684714305,12040.0,63.73,61.16,71.13,78.52,,62.76,92.84,99.41,98.56,-50.0,93.28,58.15
Centrocampista,-3 MD,p90,7025.00837588889,2353.9765625,423.685396151878,175.170446740123,0.0,805.168111494274,5.21514319836692,2703.0,2723.0,9.0,0.0384318491455607,13365.0,55.91,62.04,70.12,87.34,,55.8,89.54,85.76,86.06,-900.0,106.25,55.95
Centrocampista,-3 MD,p95,7353.9942385051,2560.912109375,518.299994461202,212.067193446843,0.0,826.05634823943,5.34778642684522,2852.0,2874.0,15.0,0.0540035671503104,14099.0,53.65,61.66,72.0,90.54,0.0,53.81,87.09,89.04,89.45,500.0,135.23,53.32
Centrocampista,-4 MD,mean,6288.311978940182,2082.122753666897,290.3086802954487,94.17011035386095,0.4938477408047812,733.3809416463092,4.395809160794976,2455.470588235294,2469.764705882353,-4.098039215686274,0.005915572507593938,11983.274509803921,88.82,91.01,93.7,91.6,23.31,90.41,92.95,133.23,133.5,25.56,101.74,89.7
Centrocampista,-4 MD,median,6195.21529235016,2029.6337890625,287.37151027605,74.3158833417659,0.0,751.491618237255,4.40118267053506,2534.0,2530.0,-5.0,0.0118412040727003,12632.0,86.67,88.12,112.91,73.21,,95.12,91.48,143.33,142.25,37.04,349.22,90.05
Centrocampista,-4 MD,max,8410.76540985616,3035.6982421875,603.08401673804,272.497480335438,16.7068815938551,1107.13686663221,5.62228959091384,3205.0,3224.0,16.0,0.0568143439555779,16698.0,59.15,71.98,66.69,90.73,63.68,63.23,79.11,93.8,94.05,84.21,78.65,61.46
Centrocampista,-4 MD,min,1162.41007918246,553.055603027344,64.1176065265071,8.68843583419109,0.0,163.33740332612,2.84656969184427,676.0,680.0,-21.0,-0.0573356558113801,2920.0,78.99,185.35,436.72,,,80.45,92.18,284.03,286.92,35.0,118.05,
Centrocampista,-4 MD,p75,7005.43606398446,2349.94287109375,399.784740223254,132.365783711636,0.0,855.419201897875,4.70072385538307,2753.0,2774.0,4.0,0.0275704410959785,13572.0,68.31,69.23,88.42,97.08,,70.96,92.94,108.51,108.02,-200.0,120.44,65.55
Centrocampista,-4 MD,p90,7630.61328254092,2562.18603515625,448.673333867447,240.427427128846,0.0,913.87855152663,5.1425842022655,2845.0,2872.0,10.0,0.0426765260979188,14039.0,60.73,67.52,74.26,119.87,,63.33,88.3,90.26,90.77,-1000.0,117.98,58.77
Centrocampista,-4 MD,p95,7988.75920981984,2963.955078125,512.923995147583,258.570508335883,0.0,990.409774177722,5.18821113539062,2901.0,2914.0,15.0,0.0488057028600572,14961.0,58.29,71.37,71.26,110.39,0.0,64.51,84.49,90.57,90.69,500.0,122.21,56.58
Centrocampista,-1 MD,mean,2990.2358888881686,1242.6931571073326,56.39567200162243,12.650040042349193,0.0,338.62384783524345,4.2047292577172355,1766.8255813953488,1777.4186046511627,-0.37209302325581395,0.005365623829781269,6213.976744186047,42.24,54.32,18.2,12.31,0.0,41.74,88.91,95.87,96.08,2.32,92.28,46.51
Centrocampista,-1 MD,median,2919.3661353790903,1215.13464355469,50.61110262081705,0.0,0.0,339.98846511505656,4.181150928741754,1651.5,1667.0,-1.5,0.0005529440205688799,5920.0,40.84,52.76,19.89,0.0,,43.03,86.9,93.41,93.73,11.11,16.31,42.2
Centrocampista,-1 MD,max,4157.96552352031,1757.32263183594,196.573084148351,69.2430057615675,0.0,550.238752278849,5.83301784389147,2548.0,2574.0,17.0,0.0915661530613079,9884.0,29.24,41.67,21.74,23.05,0.0,31.42,82.08,74.57,75.09,89.47,126.76,36.38
Centrocampista,-1 MD,min,2082.18662475321,759.006713867188,0.0,0.0,0.0,163.123099607905,2.89896865786126,1116.0,1116.0,-23.0,-0.0749973299781282,4090.0,141.49,254.37,0.0,,,80.35,93.87,468.91,470.89,38.33,154.41,
Centrocampista,-1 MD,p75,3342.82826256134,1408.25598144531,80.6681084946881,24.8833724163018,0.0,404.375776833248,4.57061868123334,1994.0,2018.0,6.0,0.0258812974003681,7168.0,32.59,41.49,17.84,18.25,,33.55,90.37,78.6,78.58,-300.0,113.06,34.62
Centrocampista,-1 MD,p90,3796.40891495046,1560.54235839844,109.3141125277,39.5235244865258,0.0,444.277208641213,4.94191059008592,2279.0,2302.0,12.0,0.0554617137662448,7763.0,30.21,41.13,18.09,19.71,,30.79,84.85,72.3,72.76,-1200.0,153.32,32.5
Centrocampista,-1 MD,p95,3873.94897864829,1600.99536132813,134.673481539084,42.6555000259878,0.0,487.49753612846,5.24172975684858,2408.0,2427.0,14.0,0.0697122482773878,8077.0,28.26,38.55,18.71,18.21,0.0,31.76,85.37,75.18,75.54,466.67,174.56,30.54
Centrocampista,MD,mean,7079.876030533154,2287.8954569498705,309.8291095510813,102.80316159867522,2.1188128138538302,811.2094244477001,4.729422564088347,1843.0166666666667,1849.9666666666667,-16.033333333333335,0.005814625392278449,13359.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,median,7147.651627371075,2303.150390625,254.5032040486395,101.5078347895715,0.0,790.062530390952,4.811311059001126,1768.0,1778.5,-13.5,0.003390789864314,14028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,max,14218.8413043874,4217.13330078125,904.343524678116,300.354564446197,26.2358257481737,1751.02128937957,7.10649432457658,3417.0,3428.0,19.0,0.0722380908065796,27170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,min,1471.60512404176,298.383972167969,14.6817026513949,0.0,0.0,203.018331056686,3.08820695738601,238.0,237.0,-60.0,-0.0485700785133102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,p75,10255.7108500866,3394.5849609375,452.12020556994,136.340634553126,0.0,1205.44827929419,5.05789549162091,2537.0,2568.0,-2.0,0.0228910649464522,20706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,p90,12565.3896341961,3794.58422851563,604.200732603322,200.569534192039,0.0,1443.06117090349,5.82424250465852,3152.0,3164.0,-1.0,0.0361726991847495,23889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,MD,p95,13706.1095006528,4153.14501953125,719.826107616237,234.229924082263,19.7750657711822,1535.17666780807,6.14032409834341,3203.0,3213.0,3.0,0.0399353886925873,26443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centrocampista,-5 MD,mean,5572.371716539561,2102.759924316408,143.56265054353713,43.19899564806732,0.0,684.0986201372523,4.421598502256054,2294.1,2310.7,1.5,0.0015296159622265528,10895.6,78.71,91.91,46.34,42.02,0.0,84.33,93.49,124.48,124.9,-9.36,26.31,81.55
Centrocampista,-5 MD,median,5422.90409139436,2238.0184326171902,121.492678667814,33.066912606332046,0.0,674.90134498608,4.3446234941031,2561.0,2597.0,1.5,0.00445387275052504,10530.5,75.87,97.17,47.74,32.58,,85.42,90.3,144.85,146.02,-11.11,131.35,75.07
Centrocampista,-5 MD,max,6574.7059679817,2771.359375,292.513223487887,108.32345177779,0.0,881.165378183096,5.49896898895803,2831.0,2860.0,16.0,0.0513318239550357,14206.0,46.24,65.72,32.35,36.07,0.0,50.32,77.38,82.85,83.43,84.21,71.06,52.29
Centrocampista,-5 MD,min,4422.28118004205,1562.90161132813,36.365587933883,7.48366444401339,0.0,466.617596761921,3.87005031159028,1575.0,1566.0,-21.0,-0.0315675039992193,9204.0,300.51,523.79,247.69,,,229.84,125.32,661.76,660.76,35.0,64.99,
Centrocampista,-5 MD,p75,6299.80504742044,2391.43969726563,180.817667550792,68.4813176476423,0.0,763.953764566496,4.73720962451363,2712.0,2724.0,14.0,0.0149881300885999,11698.0,61.43,70.45,39.99,50.23,,63.38,93.66,106.9,106.07,-700.0,65.48,56.5
Centrocampista,-5 MD,p90,6307.23120152196,2535.40991210938,275.922300674308,101.360474163274,0.0,853.498181350755,4.86813970361696,2818.0,2844.0,15.0,0.0298678224602649,12351.0,50.2,66.82,45.67,50.54,,59.14,83.58,89.4,89.89,-1500.0,82.57,51.7
Centrocampista,-5 MD,p95,6574.7059679817,2771.359375,292.513223487887,108.32345177779,0.0,881.165378183096,5.49896898895803,2831.0,2860.0,16.0,0.0513318239550357,14206.0,47.97,66.73,40.64,46.25,0.0,57.4,89.56,88.39,89.01,533.33,128.54,53.72
Centrocampista,>-5 MD,mean,4685.544489243524,1667.0770485617911,56.80085563129842,9.018783312250308,0.0,596.6584036469068,4.114593680153246,1645.5454545454545,1652.0,0.0,0.014863684138022094,9284.545454545454,66.18,72.87,18.33,8.77,0.0,73.55,87.0,89.29,89.3,-0.0,255.63,69.5
Centrocampista,>-5 MD,median,4449.36417761306,1630.59875488281,49.6516211018958,8.9224151440247,0.0,646.05624011295,4.06159512146756,1435.0,1443.0,0.0,0.00734766400789341,8647.0,62.25,70.8,19.51,8.79,,81.77,84.42,81.17,81.14,-0.0,216.69,61.64
Centrocampista,>-5 MD,max,6229.58963608053,2264.66235351563,126.293224034981,31.7704197543397,0.0,810.379321509724,5.38530303673311,2331.0,2343.0,26.0,0.0637347201856159,12381.0,43.81,53.7,13.97,10.58,0.0,46.28,75.78,68.22,68.35,136.84,88.23,45.57
Centrocampista,>-5 MD,min,3573.58845336515,1366.68884277344,0.0,0.0,0.0,411.777310820159,2.93038708142159,1281.0,1277.0,-34.0,-0.0215996283894962,7148.0,242.84,458.03,0.0,,,202.83,94.89,538.24,538.82,56.67,44.47,
Centrocampista,>-5 MD,p75,5604.06803197167,1780.21508789063,87.5601366629217,14.3686199570915,0.0,684.176102635612,4.81474329576347,2052.0,2062.0,13.0,0.0347869282036723,10394.0,54.64,52.44,19.37,10.54,,56.76,95.19,80.88,80.3,-650.0,151.97,50.2
Centrocampista,>-5 MD,p90,5980.80216254514,1866.45300292969,92.8382864704649,16.2712824918002,0.0,776.36753758678,5.10568159547719,2255.0,2267.0,16.0,0.0534490732847783,11484.0,47.6,49.19,15.37,8.11,,53.8,87.66,71.54,71.65,-1600.0,147.76,48.07
Centrocampista,>-5 MD,p95,6229.58963608053,2264.66235351563,126.293224034981,31.7704197543397,0.0,810.379321509724,5.38530303673311,2331.0,2343.0,26.0,0.0637347201856159,12381.0,45.45,54.53,17.54,13.56,0.0,52.79,87.7,72.78,72.92,866.67,159.59,46.82
Centrocampista,-2 MD,mean,2618.4151588354807,1443.2615936279303,28.528862011637745,7.72648757123874,0.27060564453882624,250.70325547284287,3.8467969112807685,1887.4375,1901.3125,3.3125,0.0003390063646525148,5547.8625,36.98,63.08,9.21,7.52,12.77,30.9,81.34,102.41,102.78,-20.66,5.83,41.53
Centrocampista,-2 MD,median,2725.8952552491246,1459.190917968755,10.335880316686929,0.0,0.0,258.264756371409,3.8473421178432,1893.5,1917.0,2.5,0.0017373784161559352,5674.0,38.14,63.36,4.06,0.0,,32.69,79.96,107.1,107.79,-18.52,51.24,40.45
Centrocampista,-2 MD,max,4340.52310546011,2246.26904296875,221.73884310201,147.461781039642,21.6484515631061,542.248973756209,5.27855222524216,2681.0,2701.0,23.0,0.132780866125891,8299.0,30.53,53.27,24.52,49.1,82.51,30.97,74.28,78.46,78.79,121.05,183.81,30.54
Centrocampista,-2 MD,min,870.489562268729,378.908935546875,0.0,0.0,0.0,42.948919225002,1.97437729398008,563.0,559.0,-17.0,-0.077956330334281,1876.0,59.15,126.99,0.0,,,21.16,63.93,236.55,235.86,28.33,160.5,
Centrocampista,-2 MD,p75,2985.50450165492,1605.97119140625,39.2782371630283,0.0,0.0,315.829855588571,4.26608992094544,2056.0,2079.0,8.0,0.0206382493907087,6350.0,29.11,47.31,8.69,0.0,,26.2,84.35,81.04,80.96,-400.0,90.16,30.67
Centrocampista,-2 MD,p90,3272.16116003241,1793.93627929688,81.7686708982082,22.1804553498123,0.0,356.120991010236,4.68792926331963,2407.0,2420.0,13.0,0.03604051274358,7116.0,26.04,47.28,13.53,11.06,,24.68,80.49,76.36,76.49,-1300.0,99.63,29.79
Centrocampista,-2 MD,p95,3655.82850596405,2039.18713378906,108.465287008499,34.2445642452497,0.0,410.501049579532,5.10794185932964,2592.0,2600.0,17.0,0.0505919883506473,7592.0,26.67,49.1,15.07,14.62,0.0,26.74,83.19,80.92,80.92,566.67,126.68,28.71
Centrocampista,+2 MD,mean,4621.682255286636,1628.625286865236,147.70488740132103,63.74874355111008,1.2391726279985351,548.7272757730188,4.12426792399061,1620.3,1628.65,0.4,-0.003350303222314579,9242.75,65.28,71.18,47.67,62.01,58.48,67.64,87.2,87.92,88.04,-2.49,-57.62,69.18
Centrocampista,+2 MD,median,4769.0499462230455,1692.33746337891,64.31326364003024,20.9444337344333,0.0,558.884591192278,4.113687017700496,1661.5,1664.5,-1.5,-0.005125416309897215,9553.0,66.72,73.48,25.27,20.63,,70.74,85.5,93.98,93.59,11.11,-151.16,68.1
Centrocampista,+2 MD,max,6096.20840335803,1999.4443359375,594.838591720577,455.951838283644,24.7834525599707,951.141031334913,5.82415397677207,2560.0,2557.0,23.0,0.0612701549857997,12901.0,42.87,47.41,65.78,151.8,94.46,54.32,81.96,74.92,74.59,121.05,84.82,47.48
Centrocampista,+2 MD,min,2680.6348023863,962.552062988281,13.6060433672637,0.0,0.0,186.265323225869,2.85289982202077,861.0,862.0,-12.0,-0.059066169131405,4942.0,182.16,322.59,92.67,,,91.75,92.38,361.76,363.71,20.0,121.61,
Centrocampista,+2 MD,p75,5099.75140670656,1804.1865234375,160.975492842807,66.5507342882225,0.0,637.706312606062,4.38995373344382,1863.0,1874.0,3.0,0.0183430373805474,10308.0,49.73,53.15,35.6,48.81,,52.9,86.79,73.43,72.98,-150.0,80.13,49.78
Centrocampista,+2 MD,p90,5292.19647324094,1980.20263671875,524.685090012763,108.126291061081,0.0,683.875543230282,4.83484009048753,1954.0,1961.0,7.0,0.0335424081183003,11029.0,42.12,52.18,86.84,53.91,,47.39,83.01,61.99,61.98,-700.0,92.73,46.17
Centrocampista,+2 MD,p95,5629.30446199196,1982.69079589844,558.254049143774,231.066416447214,0.0,706.737013074249,5.61475996291798,2031.0,2044.0,19.0,0.0429204302549698,11566.0,41.07,47.74,77.55,98.65,0.0,46.04,91.44,63.41,63.62,633.33,107.47,43.74
Centrocampista,No MD,mean,4250.020353174549,1553.6274820630028,167.96054819811147,48.99570841179867,0.482731387366504,444.5792175357283,4.097214592668195,1797.120218579235,1807.0655737704917,0.907103825136612,0.009770292532903228,8493.174863387978,60.03,67.91,54.21,47.66,22.78,54.8,86.63,97.51,97.68,-5.66,168.03,63.57
Centrocampista,No MD,median,4220.26654854908,1492.03649902344,106.925559804015,18.6227650228631,0.0,440.388436293435,4.0987079382344,1773.0,1784.0,1.0,0.00836063247464089,8391.0,59.04,64.78,42.01,18.35,,55.74,85.19,100.28,100.31,-7.41,246.57,59.82
Centrocampista,No MD,max,13342.8340522917,3666.7275390625,856.459471868134,488.732685702505,23.2712676243084,1507.01461812015,5.78542505500694,3413.0,3403.0,37.0,0.100017421306889,25532.0,93.84,86.95,94.71,162.72,88.7,86.06,81.41,99.88,99.27,194.74,138.46,93.97
Centrocampista,No MD,min,1045.56629502033,140.11454162597641,0.0,0.0,0.0,32.9884912143496,2.04267674624318,371.0,369.0,-50.0,-0.138243084427874,2103.0,71.05,46.96,0.0,,,16.25,66.14,155.88,155.7,83.33,284.63,
Centrocampista,No MD,p75,4914.7603408231,1880.62939453125,215.90107519419,66.9401837094688,0.0,577.639537324449,4.49892259055517,2141.0,2156.0,8.0,0.0338286257019668,9747.0,47.92,55.4,47.75,49.1,,47.92,88.95,84.39,83.96,-400.0,147.78,47.07
Centrocampista,No MD,p90,6434.40958338007,2207.66723632813,451.900683832516,134.515995181701,0.0,675.479147322674,4.90118659857147,2449.0,2467.0,16.0,0.0527133099302592,12553.0,51.21,58.18,74.79,67.07,,46.81,84.15,77.7,77.97,-1600.0,145.73,52.55
Centrocampista,No MD,p95,8293.3552568058,2407.95581054688,563.35789945805,175.615324235341,0.0,840.736656862984,5.22152785149086,2600.0,2629.0,20.0,0.0652102899636156,15734.0,60.51,57.98,78.26,74.98,0.0,54.76,85.04,81.17,81.82,666.67,163.29,59.5
Centrocampista,+1 MD,mean,4079.9422740124724,1663.8072855400335,185.26120871441,56.37283124901803,0.1848587119527932,529.5571908993734,4.428725637043779,1726.2727272727273,1735.1363636363637,5.704545454545454,-0.004501540729128536,8611.977272727272,57.63,72.72,59.79,54.84,8.72,65.28,93.64,93.67,93.79,-35.58,-77.42,64.46
Centrocampista,+1 MD,median,4309.41287327065,1745.97045898438,113.8776355630585,38.5873142626374,0.0,568.3260086618341,4.407904020664265,1834.5,1847.5,5.0,-0.003350744002391905,9123.0,60.29,75.81,44.75,38.01,,71.93,91.62,103.76,103.88,-37.04,-98.82,65.03
Centrocampista,+1 MD,max,5519.1408907652,2212.01538085938,581.482317946673,382.857971471916,8.1337833259229,803.165744395755,6.34006334650597,2266.0,2287.0,28.0,0.0550388031029168,11966.0,38.82,52.45,64.3,127.47,31.0,45.87,89.22,66.32,66.72,147.37,76.19,44.04
Centrocampista,+1 MD,min,994.323171134927,378.88838195800804,0.0,0.0,0.0,33.405636697151195,1.9821528488337399,581.0,586.0,-21.0,-0.0523221359762706,1771.0,67.57,126.98,0.0,,,16.45,64.18,244.12,247.26,35.0,107.73,
Centrocampista,+1 MD,p75,4775.56462704468,1891.7041015625,366.854228899911,53.3136899720808,0.0,651.742088021225,4.9150463426956,1978.0,1982.0,12.0,0.00885196929860886,10093.0,46.56,55.73,81.14,39.1,,54.07,97.18,77.97,77.18,-600.0,38.67,48.74
Centrocampista,+1 MD,p90,5232.87056901158,2084.8564453125,480.094126224043,152.573167195856,0.0,746.523484835324,5.30406557249299,2054.0,2061.0,19.0,0.0168807625065514,10894.0,41.65,54.94,79.46,76.07,,51.73,91.07,65.16,65.14,-1900.0,46.67,45.6
Centrocampista,+1 MD,p95,5424.04914406024,2179.60766601563,485.993164035702,167.281759636448,0.0,785.721012960054,5.79772715114986,2111.0,2133.0,20.0,0.0370204972775966,11337.0,39.57,52.48,67.52,71.42,0.0,51.18,94.42,65.91,66.39,666.67,92.7,42.87
